item_id,title,genres,tmdbId
2253,In Dreams (1999),['Thriller'],28902
2254,Varsity Blues (1999),"['Comedy', 'Drama']",14709
2255,Virus (1999),"['Horror', 'Sci-Fi']",9423
2256,"Garbage Pail Kids Movie, The (1987)","['Adventure', ""Children's""]",14443
2257,Howard the Duck (1986),"['Adventure', ""Children's"", 'Sci-Fi']",10658
2258,"Gate, The (1987)",['Horror'],6917
2259,"Gate II: Trespassers, The (1990)",['Horror'],40729
2260,"Boy Who Could Fly, The (1986)","['Drama', 'Fantasy']",24086
2261,"Fly, The (1958)","['Horror', 'Sci-Fi']",11815
2262,"Fly, The (1986)","['Horror', 'Sci-Fi']",9426
2263,"Fly II, The (1989)","['Horror', 'Sci-Fi']",10344
2264,Running Scared (1986),"['Action', 'Comedy']",15698
2265,Armed and Dangerous (1986),"['Comedy', 'Crime']",2620
2266,"Texas Chainsaw Massacre, The (1974)",['Horror'],30497
2267,"Texas Chainsaw Massacre 2, The (1986)",['Horror'],16337
2268,Leatherface: Texas Chainsaw Massacre III (1990),['Horror'],25018
2269,"Return of the Texas Chainsaw Massacre, The (1994)",['Horror'],16780
2270,Ruthless People (1986),['Comedy'],12151
2271,Trick or Treat (1986),['Horror'],25438
2272,Deadly Friend (1986),['Horror'],33278
2273,Belizaire the Cajun (1986),['Drama'],274253
2274,"Name of the Rose, The (1986)",['Mystery'],192
2275,Jumpin' Jack Flash (1986),"['Action', 'Comedy', 'Romance', 'Thriller']",10945
2276,Peggy Sue Got Married (1986),"['Comedy', 'Romance']",10013
2277,Crocodile Dundee (1986),"['Adventure', 'Comedy']",9671
2278,Crocodile Dundee II (1988),"['Adventure', 'Comedy']",9396
2279,Tough Guys (1986),['Comedy'],11038
2280,Soul Man (1986),['Comedy'],12278
2281,"Color of Money, The (1986)",['Drama'],11873
2282,52 Pick-Up (1986),"['Action', 'Mystery', 'Thriller']",18588
2283,Heartbreak Ridge (1986),"['Action', 'War']",10015
2284,Firewalker (1986),['Adventure'],12715
2285,Three Amigos! (1986),"['Comedy', 'Western']",8388
2286,Gloria (1999),"['Drama', 'Thriller']",45712
2287,Dry Cleaning (Nettoyage à sec) (1997),['Drama'],6187
2288,My Name Is Joe (1998),"['Drama', 'Romance']",8129
2289,Still Crazy (1998),"['Comedy', 'Romance']",1618
2290,"Day of the Beast, The (El Día de la bestia) (1995)","['Comedy', 'Horror', 'Thriller']",10722
2291,Tinseltown (1998),['Comedy'],296543
2292,She's All That (1999),"['Comedy', 'Romance']",10314
2293,24-hour Woman (1998),['Drama'],125548
2294,"Blood, Guts, Bullets and Octane (1998)","['Action', 'Comedy']",47139
2295,Peeping Tom (1960),"['Drama', 'Horror', 'Thriller']",11167
2296,Payback (1999),"['Action', 'Thriller']",2112
2297,Simply Irresistible (1999),"['Comedy', 'Romance']",16172
2298,20 Dates (1998),['Comedy'],111794
2299,"Harmonists, The (1997)",['Drama'],9524
2300,"Last Days, The (1998)",['Documentary'],20595
2301,"Fantastic Planet, The (La Planète sauvage) (1973)","['Animation', 'Sci-Fi']",16306
2302,Blast from the Past (1999),"['Comedy', 'Romance']",11622
2303,Message in a Bottle (1999),['Romance'],10207
2304,My Favorite Martian (1999),"['Comedy', 'Sci-Fi']",9849
2305,God Said 'Ha!' (1998),['Comedy'],82865
2306,Jawbreaker (1999),['Comedy'],18892
2307,October Sky (1999),['Drama'],13466
2308,Office Space (1999),"['Comedy', 'Romance']",1542
2309,"Apple, The (Sib) (1998)",['Drama'],43978
2310,200 Cigarettes (1999),"['Comedy', 'Drama']",15256
2311,8MM (1999),['Thriller'],8224
2312,"Other Sister, The (1999)","['Comedy', 'Drama', 'Romance']",18417
2313,Breakfast of Champions (1999),['Comedy'],12479
2314,Eight Days a Week (1997),['Comedy'],15209
2315,Just the Ticket (1999),"['Comedy', 'Romance']",26425
2316,"Long Goodbye, The (1973)",['Crime'],1847
2317,"Ballad of Narayama, The (Narayama Bushiko) (1982)",['Drama'],42113
2318,Pet Sematary (1989),['Horror'],8913
2319,Pet Sematary II (1992),['Horror'],10906
2320,Children of the Corn II: The Final Sacrifice (1993),['Horror'],25748
2321,Children of the Corn III (1994),['Horror'],25749
2322,Christine (1983),['Horror'],8769
2323,Night Shift (1982),['Comedy'],14742
2324,House on Haunted Hill (1958),['Horror'],15856
2325,Airport (1970),['Drama'],10671
2326,Airport 1975 (1974),['Drama'],27932
2327,Airport '77 (1977),['Drama'],7227
2328,Rollercoaster (1977),"['Drama', 'Thriller']",10670
2329,"Towering Inferno, The (1974)","['Action', 'Drama']",5919
2330,Alligator (1980),"['Action', 'Horror', 'Sci-Fi']",33518
2331,Meteor (1979),['Sci-Fi'],40160
2332,Westworld (1973),"['Action', 'Sci-Fi', 'Thriller', 'Western']",2362
2333,Logan's Run (1976),"['Action', 'Adventure', 'Sci-Fi']",10803
2334,Planet of the Apes (1968),"['Action', 'Sci-Fi']",871
2335,Beneath the Planet of the Apes (1970),"['Action', 'Sci-Fi']",1685
2336,Battle for the Planet of the Apes (1973),"['Action', 'Sci-Fi']",1705
2337,Conquest of the Planet of the Apes (1972),"['Action', 'Sci-Fi']",1688
2338,Escape from the Planet of the Apes (1971),"['Action', 'Sci-Fi']",1687
2339,Avalanche (1978),['Action'],166680
2340,Earthquake (1974),['Action'],11123
2341,"Concorde: Airport '79, The (1979)",['Drama'],29723
2342,Beyond the Poseidon Adventure (1979),['Adventure'],31638
2343,Dancemaker (1998),['Documentary'],113286
2344,Analyze This (1999),['Comedy'],9535
2345,"Corruptor, The (1999)","['Action', 'Crime', 'Drama', 'Thriller']",9455
2346,Cruel Intentions (1999),['Drama'],796
2347,"Lock, Stock & Two Smoking Barrels (1998)","['Comedy', 'Crime', 'Thriller']",100
2348,Six Ways to Sunday (1997),['Comedy'],47501
2349,"School of Flesh, The (L' École de la chair) (1998)",['Drama'],77936
2350,Relax... It's Just Sex (1998),['Comedy'],84586
2351,"Deep End of the Ocean, The (1999)",['Drama'],30943
2352,"Rage: Carrie 2, The (1999)",['Horror'],7341
2353,Wing Commander (1999),"['Action', 'Sci-Fi']",10350
2354,"Haunting, The (1963)","['Horror', 'Thriller']",11772
2355,Dead Ringers (1988),"['Drama', 'Thriller']",9540
2356,My Boyfriend's Back (1993),['Comedy'],31503
2357,Village of the Damned (1960),"['Horror', 'Sci-Fi', 'Thriller']",11773
2358,Children of the Damned (1963),"['Horror', 'Sci-Fi', 'Thriller']",30202
2359,Baby Geniuses (1999),['Comedy'],22345
2360,Telling You (1998),"['Comedy', 'Drama', 'Romance']",53685
2361,I Stand Alone (Seul contre tous) (1998),['Drama'],1567
2362,Forces of Nature (1999),"['Comedy', 'Romance']",1641
2363,"King and I, The (1999)","['Animation', ""Children's""]",47288
2364,Ravenous (1999),"['Drama', 'Horror']",10212
2365,True Crime (1999),"['Crime', 'Thriller']",10354
2366,Bandits (1997),['Drama'],11526
2367,Beauty (1998),['Drama'],8583
2368,"King and I, The (1956)",['Musical'],16520
2369,Doug's 1st Movie (1999),"['Animation', ""Children's""]",16508
2370,EDtv (1999),['Comedy'],11374
2371,"Mod Squad, The (1999)","['Action', 'Crime']",16379
2372,Among Giants (1998),"['Drama', 'Romance']",125123
2373,"Walk on the Moon, A (1999)","['Drama', 'Romance']",28029
2374,"Matrix, The (1999)","['Action', 'Sci-Fi', 'Thriller']",603
2375,10 Things I Hate About You (1999),"['Comedy', 'Romance']",4951
2376,Tango (1998),['Drama'],65749
2377,"Out-of-Towners, The (1999)",['Comedy'],8970
2378,"Dreamlife of Angels, The (La Vie rêvée des anges) (1998)",['Drama'],9840
2379,"Love, etc. (1996)",['Drama'],186705
2380,Metroland (1997),"['Comedy', 'Drama']",30950
2381,"Sticky Fingers of Time, The (1997)",['Sci-Fi'],70687
2382,Following (1998),['Drama'],11660
2383,Go (1999),['Crime'],9430
2384,Never Been Kissed (1999),"['Comedy', 'Romance']",11355
2385,Twin Dragons (Shuang long hui) (1992),"['Action', 'Comedy']",18764
2386,Cookie's Fortune (1999),['Mystery'],9465
2387,Foolish (1999),['Comedy'],27455
2388,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)","['Drama', 'Romance']",1414
2389,"Goodbye, Lover (1999)","['Comedy', 'Crime', 'Thriller']",49981
2390,Life (1999),['Comedy'],6522
2391,Friends & Lovers (1999),"['Comedy', 'Drama', 'Romance']",114719
2392,Hideous Kinky (1998),['Drama'],10209
2393,Jeanne and the Perfect Guy (Jeanne et le garçon formidable) (1998),"['Comedy', 'Romance']",25512
2394,"Joyriders, The (1999)",['Drama'],143299
2395,"Monster, The (Il Mostro) (1994)",['Comedy'],22826
2396,Open Your Eyes (Abre los ojos) (1997),"['Drama', 'Romance', 'Sci-Fi']",1902
2397,SLC Punk! (1998),"['Comedy', 'Drama']",6396
2398,Lost & Found (1999),"['Comedy', 'Romance']",39964
2399,Pushing Tin (1999),['Comedy'],12596
2400,Election (1999),['Comedy'],9451
2401,eXistenZ (1999),"['Action', 'Sci-Fi', 'Thriller']",1946
2402,Mighty Peking Man (Hsing hsing wang) (1977),"['Adventure', 'Sci-Fi']",42230
2403,Entrapment (1999),"['Crime', 'Thriller']",1844
2404,Idle Hands (1999),"['Comedy', 'Horror']",6552
2405,Get Real (1998),['Drama'],24584
2406,Heaven (1998),['Thriller'],213985
2407,"King of Masks, The (Bian Lian) (1996)",['Drama'],25471
2408,Three Seasons (1999),['Drama'],4154
2409,"Winslow Boy, The (1998)",['Drama'],28519
2410,Mildred Pierce (1945),['Drama'],3309
2411,Night of the Comet (1984),"['Action', 'Horror', 'Sci-Fi']",18462
2412,Chopping Mall (a.k.a. Killbots) (1986),"['Action', 'Horror', 'Sci-Fi']",28941
2413,My Science Project (1985),"['Adventure', 'Sci-Fi']",18252
2414,Dick Tracy (1990),"['Action', 'Crime']",8592
2415,"Mummy, The (1999)","['Action', 'Adventure', 'Horror', 'Thriller']",564
2416,"Castle, The (1997)",['Comedy'],13852
2417,Mascara (1999),['Drama'],140519
2418,This Is My Father (1998),"['Drama', 'Romance']",25232
2419,Xiu Xiu: The Sent-Down Girl (Tian yu) (1998),"['Drama', 'Romance']",33194
2420,"Midsummer Night's Dream, A (1999)","['Comedy', 'Fantasy']",10210
2421,Trippin' (1999),['Comedy'],53862
2422,After Life (1998),['Drama'],17962
2423,Black Mask (Hak hap) (1996),['Action'],9460
2424,Edge of Seventeen (1998),"['Comedy', 'Drama', 'Romance']",4927
2425,Endurance (1998),"['Documentary', 'Drama']",122190
2426,Star Wars: Episode I - The Phantom Menace (1999),"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",1893
2427,"Love Letter, The (1999)","['Comedy', 'Romance']",31342
2428,Besieged (L' Assedio) (1998),['Drama'],44297
2429,Frogs for Snakes (1998),"['Comedy', 'Film-Noir', 'Thriller']",95627
2430,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965)",['Drama'],8785
2431,"Mummy, The (1932)","['Horror', 'Romance']",15849
2432,"Mummy, The (1959)",['Horror'],18990
2433,"Mummy's Curse, The (1944)",['Horror'],29242
2434,"Mummy's Ghost, The (1944)",['Horror'],29243
2435,"Mummy's Hand, The (1940)",['Horror'],31498
2436,"Mummy's Tomb, The (1942)",['Horror'],29239
2437,Mommie Dearest (1981),['Drama'],15660
2438,Superman (1978),"['Action', 'Adventure', 'Sci-Fi']",1924
2439,Superman II (1980),"['Action', 'Adventure', 'Sci-Fi']",8536
2440,Superman III (1983),"['Action', 'Adventure', 'Sci-Fi']",9531
2441,Superman IV: The Quest for Peace (1987),"['Action', 'Adventure', 'Sci-Fi']",11411
2442,Dracula (1931),['Horror'],138
2443,Dracula (1958),['Horror'],
2444,House of Dracula (1945),['Horror'],30793
2445,House of Frankenstein (1944),['Horror'],3103
2446,Frankenstein (1931),['Horror'],3035
2447,Son of Frankenstein (1939),['Horror'],3077
2448,"Ghost of Frankenstein, The (1942)",['Horror'],3074
2449,Frankenstein Meets the Wolf Man (1943),['Horror'],3076
2450,"Curse of Frankenstein, The (1957)",['Horror'],3079
2451,Son of Dracula (1943),['Horror'],32023
2452,"Wolf Man, The (1941)",['Horror'],13666
2453,Howling II: Your Sister Is a Werewolf (1985),['Horror'],29794
2454,Tarantula (1955),"['Horror', 'Sci-Fi']",9077
2455,"Rocky Horror Picture Show, The (1975)","['Comedy', 'Horror', 'Musical', 'Sci-Fi']",36685
2456,"Flying Saucer, The (1950)",['Sci-Fi'],43391
2457,It Came from Hollywood (1982),"['Comedy', 'Documentary']",30168
2458,"Thing From Another World, The (1951)",['Sci-Fi'],10785
2459,It Came from Outer Space (1953),['Sci-Fi'],19483
2460,"War of the Worlds, The (1953)","['Action', 'Sci-Fi', 'War']",8974
2461,It Came from Beneath the Sea (1955),['Sci-Fi'],29959
2462,Invasion of the Body Snatchers (1956),"['Horror', 'Sci-Fi']",11549
2463,Earth Vs. the Flying Saucers (1956),['Sci-Fi'],18158
2464,It Conquered the World (1956),['Sci-Fi'],27625
2465,"Mole People, The (1956)",['Sci-Fi'],41516
2466,Swamp Thing (1982),"['Horror', 'Sci-Fi']",17918
2467,Pork Chop Hill (1959),['War'],37305
2468,"Run Silent, Run Deep (1958)",['War'],18784
2469,Notting Hill (1999),"['Comedy', 'Romance']",509
2470,"Thirteenth Floor, The (1999)","['Drama', 'Sci-Fi', 'Thriller']",1090
2471,Eternity and a Day (Mia eoniotita ke mia mera ) (1998),['Drama'],24858
2472,"Loss of Sexual Innocence, The (1999)",['Drama'],15059
2473,Twice Upon a Yesterday (1998),"['Comedy', 'Drama', 'Romance']",55912
2474,Instinct (1999),"['Drama', 'Thriller']",12117
2475,Buena Vista Social Club (1999),['Documentary'],11779
2476,Desert Blue (1999),['Drama'],41730
2477,Finding North (1999),"['Drama', 'Romance']",84198
2478,Free Enterprise (1998),"['Comedy', 'Romance', 'Sci-Fi']",13533
2479,Limbo (1999),['Drama'],62676
2480,Austin Powers: The Spy Who Shagged Me (1999),['Comedy'],817
2481,"Red Dwarf, The (Le Nain rouge) (1998)","['Comedy', 'Drama']",91598
2482,"Red Violin, The (Le Violon rouge) (1998)","['Drama', 'Mystery']",14283
2483,Tarzan (1999),"['Animation', ""Children's""]",37135
2484,"General's Daughter, The (1999)","['Drama', 'Thriller']",2275
2485,Get Bruce (1999),['Documentary'],68426
2486,"Ideal Husband, An (1999)",['Comedy'],24137
2487,"Legend of 1900, The (Leggenda del pianista sull'oceano) (1998)",['Drama'],10376
2488,Run Lola Run (Lola rennt) (1998),"['Action', 'Crime', 'Romance']",104
2489,Trekkies (1997),['Documentary'],15800
2490,Big Daddy (1999),['Comedy'],9032
2491,"Boys, The (1997)",['Drama'],13821
2492,"Dinner Game, The (Le Dîner de cons) (1998)",['Comedy'],9421
2493,My Son the Fanatic (1998),"['Comedy', 'Drama', 'Romance']",55955
2494,Arachnophobia (1990),"['Action', 'Comedy', 'Sci-Fi', 'Thriller']",6488
2495,"South Park: Bigger, Longer and Uncut (1999)","['Animation', 'Comedy']",9473
2496,Wild Wild West (1999),"['Action', 'Sci-Fi', 'Western']",8487
2497,Summer of Sam (1999),['Drama'],10279
2498,Broken Vessels (1998),['Drama'],125263
2499,"Lovers on the Bridge, The (Les Amants du Pont-Neuf) (1991)","['Drama', 'Romance']",2767
2500,"Late August, Early September (Fin août, début septembre) (1998)",['Drama'],78568
2501,American Pie (1999),['Comedy'],2105
2502,Arlington Road (1999),['Thriller'],1073
2503,"Autumn Tale, An (Conte d'automne) (1998)",['Romance'],10239
2504,Muppets From Space (1999),"[""Children's"", 'Comedy']",10208
2505,"Blair Witch Project, The (1999)",['Horror'],2667
2506,My Life So Far (1999),['Drama'],48958
2507,Eyes Wide Shut (1999),['Drama'],345
2508,Lake Placid (1999),"['Horror', 'Thriller']",9825
2509,"Wood, The (1999)",['Drama'],16158
2510,"Velocity of Gary, The (1998)","['Comedy', 'Romance']",133575
2511,Ghostbusters (1984),"['Comedy', 'Horror']",620
2512,Ghostbusters II (1989),"['Comedy', 'Horror']",2978
2513,Drop Dead Gorgeous (1999),['Comedy'],10490
2514,"Haunting, The (1999)","['Horror', 'Thriller']",11618
2515,Inspector Gadget (1999),"['Action', 'Adventure', ""Children's"", 'Comedy']",332
2516,Trick (1999),['Romance'],1812
2517,Deep Blue Sea (1999),"['Action', 'Sci-Fi', 'Thriller']",8914
2518,Mystery Men (1999),"['Action', 'Adventure', 'Comedy']",9824
2519,Runaway Bride (1999),"['Comedy', 'Romance']",4806
2520,Twin Falls Idaho (1999),['Drama'],33430
2521,"Killing, The (1956)","['Crime', 'Film-Noir']",247
2522,Killer's Kiss (1955),['Film-Noir'],10056
2523,Spartacus (1960),['Drama'],967
2524,Lolita (1962),['Drama'],802
2525,Barry Lyndon (1975),['Drama'],3175
2526,"400 Blows, The (Les Quatre cents coups) (1959)",['Drama'],147
2527,Jules and Jim (Jules et Jim) (1961),['Drama'],1628
2528,Vibes (1988),"['Adventure', 'Comedy']",21185
2529,"Mosquito Coast, The (1986)",['Drama'],11120
2530,"Golden Child, The (1986)","['Action', 'Adventure', 'Comedy']",10136
2531,Brighton Beach Memoirs (1986),['Comedy'],32060
2532,Assassination (1987),['Action'],48686
2533,Crimes of the Heart (1986),"['Comedy', 'Drama']",48259
2534,"Color Purple, The (1985)",['Drama'],873
2535,"Kindred, The (1986)",['Horror'],48660
2536,No Mercy (1986),"['Action', 'Thriller']",26789
2537,Ménage (Tenue de soirée) (1986),"['Comedy', 'Drama']",3934
2538,Native Son (1986),['Drama'],108312
2539,Otello (1986),['Drama'],198469
2540,"Mission, The (1986)",['Drama'],11416
2541,Little Shop of Horrors (1986),"['Comedy', 'Horror', 'Musical']",10776
2542,"Little Shop of Horrors, The (1960)","['Comedy', 'Horror']",24452
2543,Allan Quartermain and the Lost City of Gold (1987),"['Action', 'Adventure']",9710
2544,"Morning After, The (1986)","['Drama', 'Mystery']",31924
2545,Radio Days (1987),"['Comedy', 'Drama']",30890
2546,From the Hip (1987),['Comedy'],24081
2547,Outrageous Fortune (1987),"['Comedy', 'Mystery']",20242
2548,"Bedroom Window, The (1987)",['Thriller'],39074
2549,Deadtime Stories (1987),['Horror'],66194
2550,Light of Day (1987),['Drama'],2115
2551,Wanted: Dead or Alive (1987),['Action'],23599
2552,Frances (1982),['Drama'],3526
2553,Plenty (1985),['Drama'],41166
2554,Dick (1999),['Comedy'],16406
2555,"Gambler, The (A Játékos) (1997)",['Drama'],197239
2556,"Iron Giant, The (1999)","['Animation', ""Children's""]",10386
2557,"Sixth Sense, The (1999)",['Thriller'],745
2558,"Thomas Crown Affair, The (1999)","['Action', 'Thriller']",913
2559,"Thomas Crown Affair, The (1968)","['Crime', 'Drama', 'Thriller']",912
2560,"Acid House, The (1998)","['Comedy', 'Drama']",12229
2561,"Adventures of Sebastian Cole, The (1998)","['Comedy', 'Drama']",67323
2562,Illuminata (1998),['Comedy'],91076
2563,Stiff Upper Lips (1998),['Comedy'],89861
2564,"Yards, The (1999)","['Crime', 'Mystery']",19457
2565,Bowfinger (1999),['Comedy'],11353
2566,Brokedown Palace (1999),['Drama'],17707
2567,Detroit Rock City (1999),['Comedy'],9781
2568,Alice and Martin (Alice et Martin) (1998),['Drama'],102489
2569,Better Than Chocolate (1999),"['Comedy', 'Romance']",18212
2570,Head On (1998),['Drama'],13817
2571,"Marcello Mastroianni: I Remember Yes, I Remember (1997)",['Documentary'],126996
2572,Cobra (1925),['Drama'],38715
2573,Never Talk to Strangers (1995),['Thriller'],48781
2574,Heaven Can Wait (1978),['Comedy'],12185
2575,"Raven, The (1963)","['Comedy', 'Horror']",29056
2576,"Tingler, The (1959)",['Horror'],26857
2577,Pit and the Pendulum (1961),['Horror'],28501
2578,"Tomb of Ligeia, The (1965)",['Horror'],29030
2579,"Masque of the Red Death, The (1964)",['Horror'],25319
2580,Tales of Terror (1962),['Horror'],29074
2581,Haunted Honeymoon (1986),['Comedy'],24103
2582,Cat's Eye (1985),['Horror'],10552
2583,And Now for Something Completely Different (1971),['Comedy'],9267
2584,Damien: Omen II (1978),['Horror'],10766
2585,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",['Horror'],10768
2586,Airplane! (1980),['Comedy'],813
2587,Airplane II: The Sequel (1982),['Comedy'],2665
2588,"American Werewolf in Paris, An (1997)","['Comedy', 'Horror']",9406
2589,European Vacation (1985),['Comedy'],11418
2590,Vacation (1983),['Comedy'],11153
2591,Funny Farm (1988),['Comedy'],14170
2592,Big (1988),"['Comedy', 'Fantasy']",2280
2593,Problem Child (1990),['Comedy'],11077
2594,Problem Child 2 (1991),['Comedy'],28597
2595,Little Nemo: Adventures in Slumberland (1992),"['Animation', ""Children's""]",22611
2596,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),"['Drama', 'Romance']",39780
